train_acc,train_loss,val_acc,val_loss
0.03381052631578948,4.292955,0.064,4.0464497
0.08162105263157896,3.9184866,0.11040000000000001,3.6922424
0.1290736842105263,3.651693,0.1532,3.531344
0.1750736842105263,3.398988,0.2024,3.2631578
0.2132421052631579,3.174355,0.22520000000000004,3.1066067
0.2517894736842105,2.9878466,0.27760000000000007,2.8840823
0.2821894736842105,2.8088133,0.292,2.8113508
0.31501052631578946,2.661279,0.3256,2.6142895
0.33993684210526315,2.5251567,0.3528,2.5173948
0.3643578947368421,2.4070532,0.364,2.433383
0.38682105263157895,2.3049495,0.3772,2.3314826
0.4080631578947368,2.214273,0.3936,2.2975564
0.42509473684210525,2.134574,0.398,2.2475743
0.4392842105263158,2.0582685,0.4352,2.1382043
0.4528842105263158,2.0049183,0.4295999999999999,2.1613753
0.46486315789473687,1.947015,0.4439999999999999,2.064947
0.47505263157894734,1.900223,0.43479999999999996,2.0803056
0.4886736842105263,1.8474609,0.45720000000000005,2.0566192
0.4992421052631579,1.7947184,0.4684,2.0364432
0.5088631578947369,1.7596809,0.4592,2.0145364
0.5167368421052632,1.7223872,0.4736,1.9581805
0.5228842105263158,1.6914304,0.47320000000000007,1.9693503
0.5338736842105263,1.648157,0.48120000000000007,1.931245
0.5398947368421053,1.618504,0.48,1.9351707
0.5468000000000001,1.6009508,0.48519999999999996,1.8968731
0.5548842105263159,1.5578613,0.5036,1.9023036
0.5636000000000001,1.5279806,0.494,1.904706
0.571242105263158,1.501975,0.5028,1.8691194
0.5747157894736842,1.4821335,0.5004,1.8673048
0.5820842105263158,1.4532531,0.504,1.884216
0.5880000000000001,1.4292837,0.5152,1.8652464
0.5960000000000001,1.4018177,0.5016,1.9462837
0.5972,1.3850157,0.5027999999999999,1.8999426
0.6045894736842105,1.365626,0.512,1.8121197
0.6056631578947368,1.3495818,0.5128,1.832342
0.6146315789473684,1.3212174,0.518,1.8592563
0.6162105263157894,1.3076348,0.5352,1.8668342
0.6225263157894738,1.2902392,0.52,1.8163608
0.6270736842105263,1.2688768,0.5268,1.8180124
0.6344421052631579,1.2489656,0.5308,1.8159103
0.6365263157894737,1.2304208,0.5212,1.8355602
0.6416,1.2151293,0.5232,1.8485523
0.6462526315789474,1.194955,0.538,1.8034451
0.6497263157894737,1.1858041,0.5416,1.8071012
0.6551157894736841,1.1649754,0.5424,1.8633746
0.6597473684210526,1.1466371,0.5396,1.8233595
0.6598526315789474,1.1369361,0.5336,1.8985144
0.6673052631578948,1.1213481,0.5344000000000001,1.8460228
0.6725894736842104,1.0996387,0.5384,1.8669074
0.674,1.0868778,0.5424,1.8599881
0.6801894736842106,1.0713181,0.5508000000000001,1.8609539
0.683978947368421,1.0554146,0.5432000000000001,1.8909334
0.6868842105263159,1.0457923,0.5408,1.8638119
0.6903789473684211,1.0317981,0.5448,1.8668419
0.6919157894736842,1.0221713,0.5476,1.8675445
0.6972842105263158,1.0024616,0.5424,1.8936647
0.701221052631579,0.99149996,0.5508000000000001,1.8444942
0.7029263157894736,0.9809571,0.552,1.875874
0.7105684210526316,0.95914376,0.5524,1.8794174
0.7109052631578947,0.95178753,0.5479999999999999,1.8835194
0.7127368421052632,0.93893737,0.5444,1.8998513
0.7158736842105263,0.93204784,0.5436,1.9069945
0.7197263157894737,0.91617227,0.5528,1.8989079
0.7224842105263158,0.9071812,0.5468,1.9111917
0.727957894736842,0.8912932,0.5656,1.8964311
0.7314736842105263,0.87991136,0.5532,1.9290826
0.7310526315789474,0.8729207,0.5592,1.9187878
0.7350736842105263,0.86363155,0.5584,1.9008446
0.7393052631578947,0.8432953,0.5548,1.9419675
0.7394736842105263,0.8431226,0.5599999999999999,1.9082745
0.7448631578947368,0.8330921,0.5616,1.9363621
0.7470105263157896,0.8192355,0.5612,1.9444238
0.75,0.8141495,0.5572,1.960155
0.7496210526315791,0.80799675,0.5616,1.9669449
0.7533473684210527,0.790114,0.5516,1.9811705
0.7562105263157894,0.7912063,0.5584,1.9504846
0.7588842105263158,0.7819038,0.5608000000000001,1.9915757
0.7599578947368422,0.776311,0.5640000000000001,1.9662677
0.7616421052631578,0.7656596,0.5632,1.9870613
0.7663157894736842,0.75674766,0.562,1.9826117
0.7662947368421053,0.7581177,0.5608,1.9944257
0.7667578947368422,0.7519102,0.5616,2.006311
0.7688631578947369,0.73637515,0.5660000000000001,2.004783
0.7720631578947368,0.73099804,0.5640000000000001,2.0273511
0.7758736842105264,0.73129946,0.5608,2.008928
0.7751368421052631,0.7271426,0.5624,2.022373
0.7764631578947369,0.7197408,0.5672,2.014458
0.7776000000000001,0.71740323,0.5623999999999999,2.0303967
0.7757684210526316,0.7157904,0.5664,2.0451844
0.7801894736842104,0.70550185,0.5668,2.0523674
0.7806526315789474,0.70694596,0.5656,2.0594633
0.7844000000000001,0.69524544,0.5632,2.0607557
0.780821052631579,0.6982625,0.5644,2.0635526
0.7837684210526317,0.698511,0.5651999999999999,2.0464666
0.7865894736842104,0.69044435,0.5664,2.0546837
0.7834105263157894,0.6965886,0.5663999999999999,2.07049
0.7869684210526315,0.68941283,0.5648,2.0605433
0.7834315789473684,0.6968326,0.5711999999999999,2.0663269
0.7851157894736842,0.68948907,0.5676000000000001,2.07337
0.7875157894736843,0.6869044,0.5636000000000001,2.0743847
