train_acc,train_loss,val_acc,val_loss
0.03212631578947369,4.3303404,0.05600000000000001,4.1355376
0.05317894736842106,4.101656,0.0616,3.9907131
0.06894736842105263,3.9922905,0.0832,3.9373467
0.07827368421052633,3.9310372,0.07680000000000001,4.031175
0.0872,3.871397,0.08959999999999999,3.833262
0.09585263157894737,3.8241308,0.1008,3.8492792
0.10254736842105265,3.7833054,0.1128,3.7069888
0.11334736842105265,3.7195606,0.11639999999999999,3.7112048
0.12387368421052632,3.65805,0.12,3.6813095
0.13709473684210527,3.5977533,0.14279999999999998,3.5752883
0.14524210526315792,3.551761,0.16160000000000005,3.4849722
0.15610526315789475,3.4896362,0.148,3.5423446
0.1664842105263158,3.43952,0.1684,3.4366956
0.17513684210526315,3.3858633,0.168,3.420071
0.18046315789473685,3.3494952,0.17559999999999998,3.3632336
0.18922105263157896,3.2935815,0.1704,3.4029167
0.19751578947368423,3.254349,0.21280000000000002,3.2512896
0.2059578947368421,3.212284,0.20560000000000003,3.222353
0.21547368421052632,3.1620448,0.2292,3.1463418
0.22029473684210527,3.1316233,0.2352,3.0923426
0.23134736842105263,3.0801163,0.2164,3.194999
0.23865263157894737,3.0425715,0.2296,3.0881882
0.24490526315789474,3.0010684,0.254,3.016544
0.25151578947368425,2.9574687,0.24520000000000003,3.0294483
0.2582736842105263,2.9180262,0.2564,2.9636533
0.26869473684210526,2.874641,0.22519999999999998,3.109819
0.27701052631578943,2.8374076,0.268,2.9132698
0.2851157894736842,2.7941036,0.244,3.1217468
0.2914736842105263,2.7480032,0.2552,2.9710178
0.2993052631578948,2.7157762,0.2716,2.9142315
0.30661052631578944,2.6775582,0.2908,2.7713168
0.31488421052631577,2.6440194,0.2828,2.8344488
0.31730526315789476,2.6166618,0.28,2.7822022
0.3257894736842105,2.5876508,0.29640000000000005,2.666722
0.33397894736842104,2.5497742,0.32280000000000003,2.6331453
0.33789473684210525,2.5268898,0.322,2.5823052
0.34385263157894735,2.4929473,0.2904,2.7388968
0.3487789473684211,2.4676983,0.3104,2.6271298
0.3555578947368421,2.4404962,0.29,2.835466
0.3597052631578947,2.4223595,0.33880000000000005,2.4927986
0.3644631578947369,2.4001095,0.3176,2.6112452
0.37010526315789477,2.3753188,0.31,2.658884
0.37610526315789466,2.350131,0.3504,2.4566708
0.3792631578947368,2.3393865,0.3608,2.408175
0.37909473684210526,2.3141806,0.32,2.6205125
0.3881263157894737,2.292242,0.3224,2.6651511
0.3930105263157894,2.270136,0.3556000000000001,2.4703171
0.39593684210526314,2.249799,0.34,2.515113
0.39642105263157895,2.2455013,0.3616,2.407675
0.4024842105263158,2.221984,0.36440000000000006,2.410365
0.4090315789473684,2.2048123,0.38159999999999994,2.3039656
0.41153684210526315,2.1832824,0.3612,2.468546
0.4150526315789474,2.1632895,0.354,2.456935
0.4188421052631579,2.1484454,0.364,2.4673975
0.4231157894736842,2.1324008,0.3936,2.2818818
0.4285894736842106,2.1168036,0.392,2.316761
0.4282947368421053,2.1037621,0.41479999999999995,2.188311
0.4319789473684211,2.0867102,0.41359999999999997,2.1965365
0.438,2.0694726,0.41480000000000006,2.1888125
0.44446315789473684,2.0512571,0.4072,2.2196603
0.4463157894736842,2.044465,0.42200000000000004,2.167554
0.44501052631578947,2.027862,0.4064,2.201017
0.4517473684210527,2.008517,0.40680000000000005,2.1864538
0.45406315789473684,1.9919729,0.42680000000000007,2.1163201
0.45711578947368425,1.9829108,0.41519999999999996,2.2442708
0.45968421052631586,1.970211,0.39720000000000005,2.239656
0.46498947368421056,1.9562544,0.4352000000000001,2.078686
0.4646315789473684,1.9471133,0.424,2.0928707
0.4671157894736842,1.9315559,0.4388,2.091175
0.4713473684210526,1.9221994,0.4132,2.2085102
0.47218947368421055,1.911774,0.43920000000000003,2.069823
0.4809894736842106,1.8951834,0.43200000000000005,2.1259658
0.48147368421052633,1.8827022,0.4236,2.0951662
0.48406315789473686,1.865126,0.4368,2.040349
0.48861052631578955,1.8516723,0.42400000000000004,2.1179748
0.4875789473684211,1.852323,0.44239999999999996,2.0678225
0.49016842105263153,1.8435714,0.414,2.1769354
0.49292631578947366,1.8300573,0.46,1.9914807
0.4961684210526316,1.8173175,0.4616,1.9833838
0.4980631578947369,1.8072244,0.446,2.042348
0.4988421052631579,1.8071564,0.4468,1.9805522
0.5027157894736842,1.7881619,0.4596,1.96981
0.5052,1.7836217,0.43920000000000003,2.036654
0.5050526315789474,1.7734102,0.4584,1.9861711
0.5096,1.7650267,0.4672,1.9455327
0.5089684210526315,1.759423,0.458,1.9602115
0.5129684210526316,1.7549738,0.46360000000000007,1.9490002
0.5111157894736843,1.7507178,0.46319999999999995,1.9532311
0.5153894736842105,1.7435405,0.4632,1.9456214
0.516,1.7331126,0.46279999999999993,1.9503887
0.5166315789473684,1.7363255,0.46599999999999997,1.9424922
0.5162105263157895,1.7266399,0.4671999999999999,1.9429852
0.516,1.7254405,0.46519999999999995,1.9439158
0.5206947368421053,1.7258986,0.46919999999999995,1.9398047
0.5206526315789474,1.7173979,0.47,1.9343442
0.5231789473684211,1.70942,0.47200000000000003,1.9277985
0.5200210526315789,1.7167078,0.4692,1.940377
0.5229684210526315,1.7055333,0.46399999999999997,1.9284599
0.5261263157894738,1.7019595,0.4663999999999999,1.9276646
0.5203368421052631,1.711664,0.47240000000000004,1.9252583
