train_acc,train_loss,val_acc,val_loss
0.03852631578947369,4.2556434,0.0668,4.065556
0.08231578947368423,3.8992538,0.11359999999999999,3.697462
0.14113684210526317,3.571289,0.1524,3.5207353
0.19707368421052632,3.2767913,0.2048,3.22471
0.24957894736842107,2.9864562,0.24480000000000005,3.111893
0.2971368421052632,2.7336519,0.2824,2.7486336
0.3345263157894736,2.531538,0.34440000000000004,2.51304
0.3719368421052632,2.3523061,0.35840000000000005,2.4535034
0.40012631578947366,2.2179282,0.3632,2.5071523
0.4286736842105263,2.103616,0.38720000000000004,2.3045418
0.4474947368421053,2.0104465,0.3808,2.4557555
0.4652631578947368,1.9305542,0.4328,2.1002188
0.4785473684210526,1.8716452,0.4663999999999999,1.9763379
0.4995157894736842,1.7932562,0.46120000000000005,2.000772
0.5073684210526316,1.7479272,0.4656,1.9791867
0.5197263157894737,1.7054776,0.4672,1.9659932
0.5310315789473684,1.6595676,0.4828,1.9149675
0.543621052631579,1.6193173,0.49520000000000003,1.8866621
0.5505052631578947,1.5764676,0.5008,1.8185534
0.5603368421052632,1.5445786,0.4828,1.8972664
0.5654105263157895,1.5135958,0.5108,1.7931556
0.5753894736842106,1.4782711,0.5188,1.7129766
0.5816842105263157,1.4486066,0.5064,1.8329015
0.5881052631578947,1.4283488,0.4948,1.8559009
0.5936842105263158,1.398688,0.5128,1.8206015
0.603263157894737,1.3667623,0.5324,1.706781
0.6078526315789474,1.346484,0.5168,1.8483794
0.6130736842105264,1.324831,0.5204,1.7269714
0.6177263157894736,1.2979878,0.5348000000000002,1.7650768
0.6241473684210527,1.2781757,0.5376,1.7252798
0.630378947368421,1.2550242,0.518,1.8210717
0.6370105263157895,1.2357237,0.5632,1.6279588
0.641578947368421,1.2139974,0.5347999999999999,1.7734874
0.6484,1.1955284,0.5591999999999999,1.6541915
0.6513052631578947,1.1708298,0.5548,1.6909904
0.6577052631578947,1.1577735,0.5616,1.6879525
0.6602947368421053,1.1399051,0.5752,1.6110213
0.6672421052631577,1.1185281,0.5608,1.6637256
0.6701052631578948,1.1042501,0.5708000000000001,1.6821808
0.6719157894736841,1.09392,0.5736,1.6077673
0.6783157894736842,1.0710492,0.5756,1.6494266
0.6839368421052632,1.0523776,0.5592,1.713125
0.6869473684210525,1.043736,0.5720000000000001,1.6642853
0.6917473684210527,1.0226904,0.5744,1.629467
0.694021052631579,1.0105728,0.5688,1.69038
0.6981473684210526,0.9992299,0.5871999999999999,1.6204207
0.7036842105263158,0.9801921,0.5796,1.6922357
0.7078526315789474,0.96134907,0.5792,1.629811
0.7122947368421052,0.9445647,0.5836,1.6279497
0.7152000000000001,0.9370145,0.5856,1.6406058
0.7187999999999999,0.9203923,0.5776,1.7088647
0.7259789473684212,0.9020726,0.5851999999999999,1.697785
0.7232210526315789,0.89248735,0.5892000000000001,1.628533
0.7291368421052631,0.88268745,0.596,1.622671
0.7341894736842105,0.8657806,0.5932,1.6386292
0.7362736842105263,0.85763234,0.5916,1.6656688
0.7404842105263159,0.84088874,0.5996,1.6509929
0.7434736842105263,0.8283121,0.5976,1.6523507
0.7493052631578947,0.8115241,0.602,1.6656036
0.7522105263157896,0.80255604,0.5928,1.7546498
0.7531368421052632,0.7924075,0.5943999999999999,1.7218288
0.7577894736842106,0.7775726,0.5904,1.7170502
0.7626736842105263,0.7630709,0.5952,1.7057518
0.7636,0.7549499,0.6076,1.689507
0.7691157894736842,0.7424401,0.6068,1.6819311
0.7701684210526316,0.7290851,0.596,1.7627804
0.7747578947368421,0.7183888,0.608,1.7297031
0.7748210526315789,0.7146442,0.5992,1.733356
0.7797894736842106,0.6951434,0.5935999999999999,1.7140547
0.7856421052631579,0.6852066,0.6048,1.7271488
0.7881052631578948,0.6781772,0.6088,1.7231785
0.7914105263157893,0.6699588,0.6043999999999999,1.7612162
0.7907157894736841,0.6607181,0.6048,1.7568724
0.7956842105263158,0.65093917,0.6039999999999999,1.7824367
0.7965894736842105,0.6433444,0.6028,1.7850114
0.7989684210526315,0.6377241,0.6088,1.7674826
0.8017473684210527,0.6263663,0.606,1.773818
0.8034315789473684,0.62253153,0.61,1.7818515
0.8041473684210526,0.6142782,0.608,1.7760218
0.804863157894737,0.60837644,0.6108,1.7738698
0.8040631578947369,0.61012274,0.6080000000000001,1.7706963
0.8110526315789474,0.59454244,0.6076,1.7868304
0.8104842105263158,0.5931777,0.6067999999999999,1.7806807
0.8136842105263158,0.5851109,0.6124,1.8062854
0.8156842105263159,0.58386254,0.6072,1.8090364
0.8164,0.57331467,0.6112000000000001,1.8072824
0.8176842105263159,0.5719697,0.6103999999999999,1.815693
0.8194526315789474,0.56455517,0.614,1.8232361
0.8198526315789475,0.5637941,0.6132,1.8150992
0.8208421052631579,0.56249386,0.6168,1.8039287
0.8241473684210527,0.55779386,0.6136,1.8234509
0.8259157894736843,0.5501037,0.6124,1.8268193
0.8239578947368421,0.55064386,0.6144,1.8367044
0.824442105263158,0.5519474,0.6096,1.8194107
0.8259578947368422,0.5479753,0.6132,1.8337649
0.825578947368421,0.54961604,0.606,1.830908
0.8250947368421053,0.5474507,0.61,1.8347505
0.8255999999999999,0.5402148,0.6108,1.818789
0.8261894736842105,0.5441433,0.6116,1.8362532
0.8257684210526316,0.5434348,0.6123999999999999,1.8373233
