train_acc,train_loss,val_acc,val_loss
0.039789473684210534,4.2699194,0.0664,4.0099883
0.08549473684210528,3.896726,0.114,3.7021706
0.14675789473684211,3.5549676,0.1564,3.4039228
0.19945263157894738,3.2502925,0.22440000000000002,3.1073642
0.24993684210526315,2.9700756,0.24719999999999998,2.9984634
0.29905263157894735,2.7239718,0.2968,2.7635565
0.3315157894736842,2.5404613,0.3208,2.649476
0.3669684210526316,2.3785815,0.3188,2.7821424
0.39418947368421053,2.2615614,0.3784,2.3091018
0.4181894736842105,2.1514807,0.4052,2.2414494
0.434,2.0712416,0.412,2.1921895
0.4533263157894737,1.9855001,0.43559999999999993,2.1270761
0.4673263157894737,1.9262782,0.444,2.0546784
0.48564210526315793,1.8594457,0.45,2.0631096
0.4941473684210526,1.8064774,0.44439999999999996,2.1276114
0.5102105263157896,1.7518259,0.4412,2.1308837
0.5166947368421053,1.7144433,0.47320000000000007,2.0557742
0.5310315789473684,1.6677946,0.4864,1.9760759
0.5358315789473684,1.6248294,0.4824,1.9896703
0.5475368421052632,1.5945153,0.4832,1.8276243
0.5519157894736841,1.5631275,0.4936,1.8725519
0.5619157894736841,1.5225011,0.49079999999999996,1.9021399
0.5719368421052631,1.4950774,0.4888,1.9165121
0.5779789473684211,1.4688212,0.4952,1.8921776
0.584863157894737,1.445651,0.5052,1.8617897
0.5884631578947368,1.4182006,0.5236,1.7885733
0.5950315789473684,1.3910825,0.5227999999999999,1.7842625
0.602842105263158,1.3695939,0.5059999999999999,1.9166673
0.6087368421052631,1.3422494,0.5419999999999999,1.6872354
0.6151578947368422,1.3214358,0.52,1.8051375
0.6188631578947369,1.2964019,0.5528,1.7297187
0.625578947368421,1.2741628,0.5504,1.743986
0.6305684210526317,1.2561024,0.5392,1.787204
0.6353052631578947,1.2385154,0.5448000000000001,1.7557805
0.6403157894736842,1.2149311,0.5472,1.6960425
0.6446315789473684,1.1985915,0.5324,1.7727475
0.6511368421052632,1.1787148,0.5508,1.7063696
0.6546315789473683,1.163459,0.5356000000000001,1.7680415
0.6590526315789472,1.1471429,0.562,1.6861815
0.6616631578947368,1.1304772,0.5644,1.6831048
0.6686315789473685,1.1120355,0.5416000000000001,1.7584964
0.6701473684210526,1.0971913,0.5359999999999999,1.9085283
0.6764210526315788,1.0818799,0.5712,1.6665015
0.6801473684210526,1.0623667,0.5688,1.6444663
0.6863999999999999,1.0469798,0.5684,1.7218028
0.6912842105263158,1.0268277,0.5428000000000001,1.8636976
0.6943578947368422,1.0138063,0.5472,1.7674916
0.6985894736842106,0.99603176,0.5684,1.713036
0.7003578947368422,0.98742276,0.5644,1.8097482
0.7021473684210526,0.97663534,0.5648000000000001,1.7554145
0.7096842105263158,0.9618553,0.5852,1.6812557
0.713178947368421,0.94281495,0.5672,1.7470027
0.714,0.92872,0.5756,1.6894733
0.7222315789473684,0.91296375,0.5744,1.6918947
0.7229684210526315,0.89865535,0.5852,1.6940666
0.7255578947368421,0.89177465,0.5764,1.7099272
0.7300842105263157,0.877578,0.5932,1.659421
0.7332421052631578,0.86449146,0.5892,1.663673
0.739178947368421,0.84794265,0.5928,1.7157246
0.7414736842105264,0.8368504,0.5816,1.7626065
0.744042105263158,0.8262806,0.5848,1.7255592
0.7480842105263159,0.8102814,0.588,1.7676544
0.7515578947368421,0.80296636,0.586,1.7379906
0.7547157894736842,0.7880528,0.586,1.739969
0.7586947368421052,0.7756877,0.5936,1.7629994
0.761684210526316,0.7648769,0.5883999999999999,1.7792798
0.7631368421052632,0.7578801,0.5824,1.7662202
0.7682736842105263,0.7379921,0.5836,1.7614843
0.7716,0.7282139,0.5904,1.7817209
0.7754315789473684,0.7208894,0.5904,1.7673451
0.7747999999999999,0.7141358,0.594,1.7584006
0.7775157894736842,0.70288306,0.594,1.7855346
0.7789684210526316,0.6983501,0.5948,1.7881918
0.7809894736842106,0.6904442,0.6,1.7987733
0.7879578947368421,0.67506397,0.5888,1.767214
0.7865894736842105,0.67116183,0.5868000000000001,1.7843645
0.7899789473684211,0.66226757,0.5943999999999999,1.8050991
0.7929052631578948,0.6559257,0.5964,1.824808
0.794021052631579,0.64635307,0.6008,1.8073151
0.7952210526315789,0.6454443,0.5916,1.8199903
0.7976000000000002,0.6378215,0.6008,1.8387167
0.8016631578947367,0.6255817,0.5932,1.8438828
0.8013684210526316,0.61994267,0.596,1.8419037
0.8040631578947368,0.6160684,0.594,1.8467653
0.8060421052631579,0.6093001,0.5944,1.8733833
0.8057894736842105,0.6044791,0.6016,1.8564997
0.8093894736842105,0.6006615,0.5972,1.8665605
0.8074315789473686,0.59905916,0.5984,1.8649886
0.8114105263157895,0.5934191,0.5972000000000001,1.854848
0.8100631578947369,0.59282947,0.5976,1.8688414
0.8128210526315789,0.5874246,0.5968,1.8726311
0.8138315789473686,0.5868379,0.5964,1.8762797
0.8145263157894737,0.5812479,0.5952,1.9037617
0.8150105263157895,0.5785029,0.5968,1.8792682
0.8147578947368421,0.5805949,0.5964,1.8870753
0.8165473684210527,0.578208,0.5988,1.8812784
0.8175368421052631,0.57581246,0.5952000000000001,1.8836197
0.815642105263158,0.57469,0.5948,1.8787091
0.8150105263157895,0.57741517,0.5972000000000001,1.8880258
0.8151578947368421,0.57696766,0.5964,1.8886542
