train_acc,train_loss,val_acc,val_loss
0.05168421052631579,4.2359953,0.0812,3.9553497
0.09193684210526318,3.8666015,0.10520000000000002,3.7668052
0.12890526315789472,3.6147172,0.1516,3.4614856
0.16873684210526313,3.3828104,0.17159999999999997,3.3863122
0.20783157894736842,3.1605062,0.21480000000000005,3.1094124
0.24031578947368423,2.9810429,0.2304,3.03336
0.2718736842105263,2.831111,0.262,2.8648846
0.29096842105263154,2.710015,0.264,2.8977084
0.3146736842105263,2.6141403,0.2908,2.7670255
0.3330947368421053,2.5185516,0.3024,2.7672992
0.3473684210526316,2.4359515,0.33799999999999997,2.5037282
0.3695157894736842,2.363187,0.3504,2.502081
0.38199999999999995,2.3016195,0.3632,2.4203882
0.39282105263157896,2.2508886,0.3892,2.3077917
0.39968421052631586,2.2018309,0.4023999999999999,2.2171683
0.4145684210526316,2.1497135,0.3904000000000001,2.344255
0.42614736842105266,2.098206,0.39160000000000006,2.2708948
0.4301263157894737,2.067135,0.4092,2.20758
0.4399789473684211,2.0317914,0.4243999999999999,2.13312
0.452,1.9926062,0.42040000000000005,2.1503413
0.4590947368421052,1.9563104,0.418,2.1714075
0.46581052631578945,1.9321271,0.43800000000000006,2.103492
0.47387368421052634,1.9022132,0.4424,2.032854
0.47747368421052633,1.8806597,0.4324,2.168086
0.48330526315789474,1.86131,0.43799999999999994,2.0657074
0.4897052631578947,1.829243,0.45039999999999997,1.9818035
0.4917684210526316,1.8121666,0.4732,1.9400697
0.49938947368421055,1.7886217,0.4496,1.9912164
0.5021052631578947,1.7736272,0.47080000000000005,1.9468427
0.5105473684210526,1.7487615,0.47239999999999993,1.9603673
0.5100842105263158,1.735495,0.45640000000000003,1.9448925
0.5161052631578947,1.7203233,0.46880000000000005,1.9560431
0.5186947368421052,1.7047019,0.468,1.9580171
0.5244631578947369,1.6805996,0.48200000000000004,1.8901733
0.5309473684210526,1.6607237,0.48960000000000004,1.8630081
0.5349473684210526,1.6512008,0.48200000000000004,1.8928528
0.5347578947368421,1.6396664,0.48,1.9193512
0.5373263157894738,1.6283735,0.48639999999999994,1.9278913
0.5428842105263157,1.6104908,0.4932,1.8646065
0.5463368421052631,1.6015636,0.49479999999999996,1.8943944
0.5483789473684211,1.5881069,0.5139999999999999,1.8075234
0.5539157894736843,1.5697384,0.5,1.8172575
0.5545263157894736,1.5602123,0.49559999999999993,1.8107663
0.5576,1.5499579,0.5032,1.8574556
0.5621052631578948,1.5328985,0.4996,1.8238487
0.5664631578947368,1.520785,0.508,1.8103213
0.5671578947368422,1.5155407,0.504,1.814033
0.5691789473684211,1.5108825,0.5088,1.8022166
0.5729263157894736,1.4912552,0.5168,1.8040712
0.5740631578947368,1.479431,0.512,1.8162162
0.5749684210526316,1.4760153,0.5187999999999999,1.754116
0.5789684210526316,1.4652156,0.5036,1.8043627
0.5802105263157895,1.4558324,0.5132,1.8045486
0.5838526315789474,1.4463947,0.5216000000000001,1.7723392
0.5864631578947368,1.4352789,0.5156,1.7736347
0.589978947368421,1.4221692,0.5292,1.750158
0.5937263157894737,1.4105742,0.5236,1.7469677
0.5924210526315788,1.4088931,0.5304000000000001,1.7560681
0.5972421052631579,1.3994894,0.5244,1.7570838
0.5972842105263158,1.3946568,0.5248,1.7582924
0.5990736842105262,1.3837377,0.5236,1.7725531
0.5994315789473684,1.3774865,0.5284,1.7464175
0.6042315789473686,1.3662331,0.5336000000000001,1.7573417
0.6032842105263158,1.3626225,0.5264,1.7489281
0.6064631578947369,1.3551633,0.5287999999999999,1.7467929
0.6087578947368422,1.3465105,0.544,1.7378436
0.6104421052631579,1.3440615,0.5272,1.7487702
0.6119157894736842,1.3351501,0.5292,1.7581153
0.6109473684210526,1.334366,0.5372,1.7274071
0.6132631578947368,1.3252994,0.5348,1.7199608
0.6164842105263159,1.3167905,0.542,1.7498006
0.6182947368421052,1.3108755,0.5352,1.7305928
0.6210947368421053,1.2989987,0.5428000000000001,1.7213725
0.6213684210526317,1.2987027,0.534,1.7411836
0.6228842105263158,1.2935745,0.5328,1.7469963
0.6212631578947367,1.2957771,0.5332,1.7414029
0.6245473684210525,1.2851365,0.5396,1.7324693
0.6245263157894736,1.2787461,0.5408,1.7162471
0.6297052631578948,1.2717527,0.5379999999999999,1.7327996
0.6262315789473685,1.2720207,0.5416000000000001,1.7226632
0.6264842105263159,1.2723618,0.5448,1.7181516
0.6299578947368422,1.2680935,0.5408,1.7088989
0.6285473684210527,1.2599918,0.5416000000000001,1.7190666
0.6318736842105263,1.2626288,0.5392,1.7341907
0.6323578947368421,1.2548257,0.54,1.7159234
0.632378947368421,1.2521098,0.538,1.7268883
0.6354526315789474,1.250485,0.5392,1.7148939
0.6350736842105262,1.2456716,0.5391999999999999,1.7132138
0.6366947368421053,1.2394224,0.5432000000000001,1.7140281
0.6356000000000002,1.2412863,0.5439999999999999,1.7153729
0.6385684210526316,1.2363423,0.5384,1.7139479
0.6390526315789473,1.2412163,0.5396,1.7190728
0.636421052631579,1.2377378,0.5404,1.7169172
0.6396842105263159,1.2318385,0.5428000000000001,1.7084291
0.6388842105263158,1.2334403,0.5432000000000001,1.7169616
0.6404631578947368,1.2289687,0.5416,1.7025576
0.6393052631578948,1.2342162,0.5384,1.7129776
0.6369684210526316,1.2349234,0.5404000000000001,1.7168791
0.6397684210526317,1.2281605,0.5424,1.7162008
0.6396631578947367,1.2300699,0.5388000000000001,1.7145277
