train_acc,train_loss,val_acc,val_loss
0.040210526315789474,4.2249923,0.06,4.076381
0.08197894736842107,3.9171858,0.1032,3.8631024
0.13987368421052632,3.564502,0.1576,3.4716575
0.20625263157894735,3.193866,0.15480000000000002,3.7053561
0.2654947368421053,2.8582928,0.2892,2.764513
0.3157263157894737,2.5981827,0.30079999999999996,2.6751251
0.3567578947368421,2.4129837,0.34119999999999995,2.4886549
0.3850947368421053,2.2680867,0.3876,2.2806654
0.4162947368421053,2.1377547,0.3968,2.2384973
0.43633684210526313,2.044811,0.3832,2.3617005
0.4605263157894737,1.9503772,0.43560000000000004,2.1829574
0.4774526315789474,1.8776398,0.4368,2.1134543
0.49452631578947365,1.809621,0.43400000000000005,2.0747662
0.5122105263157894,1.7441944,0.4864,1.9274136
0.5231789473684211,1.6907666,0.4772,1.9472748
0.5350736842105264,1.6448354,0.4792,1.9621712
0.5462736842105264,1.596557,0.47159999999999996,1.9885952
0.5588421052631579,1.5480249,0.49119999999999997,1.8789954
0.5678526315789473,1.5086256,0.5231999999999999,1.755169
0.5759368421052632,1.479036,0.4836,1.9467077
0.5853473684210527,1.4412977,0.5219999999999999,1.7887595
0.5942315789473686,1.4066675,0.5132,1.817578
0.6012,1.3712752,0.5188,1.7858027
0.6056631578947367,1.3538467,0.5068,1.8164586
0.6161684210526317,1.3157065,0.5252,1.8317122
0.6243368421052632,1.2858174,0.5416000000000001,1.668934
0.6261473684210526,1.2713621,0.5536000000000001,1.7136711
0.6342105263157894,1.2396662,0.5535999999999999,1.6945527
0.6416421052631578,1.2207636,0.5436000000000001,1.7533965
0.6486315789473684,1.1893866,0.55,1.6918111
0.6540842105263159,1.1741991,0.5611999999999999,1.6105735
0.6610736842105263,1.1492944,0.5479999999999999,1.6678858
0.6633052631578947,1.1300777,0.5508000000000001,1.6962644
0.6688000000000001,1.1094712,0.56,1.7200122
0.6749473684210526,1.0877473,0.5591999999999999,1.6549118
0.6793263157894737,1.0663348,0.5588000000000001,1.685784
0.6882526315789472,1.0401939,0.5804,1.6511668
0.6887157894736842,1.033541,0.5512,1.710315
0.6944631578947369,1.0079395,0.5836,1.6114866
0.7029263157894736,0.9855312,0.5832,1.5873927
0.702336842105263,0.9808726,0.582,1.6285434
0.7069894736842105,0.96309984,0.5808,1.6213765
0.7159578947368422,0.9325338,0.5783999999999999,1.6212724
0.7162315789473686,0.9207178,0.58,1.6024553
0.7273894736842105,0.8967177,0.5840000000000001,1.6479554
0.7277894736842107,0.8954759,0.5768,1.6702465
0.731221052631579,0.8745127,0.5820000000000001,1.6565648
0.7346315789473685,0.85665286,0.6008,1.5824372
0.7418947368421052,0.83701414,0.5912,1.6462613
0.744778947368421,0.82629263,0.584,1.6585693
0.7505894736842105,0.808435,0.5748,1.7750077
0.7516631578947369,0.8013131,0.5888,1.6548822
0.7602105263157894,0.76980484,0.5968000000000001,1.6514463
0.7644000000000001,0.7537293,0.5980000000000001,1.6800432
0.7646526315789475,0.7538561,0.5804,1.8326764
0.7697052631578948,0.73977757,0.6004,1.7226071
0.7727999999999999,0.72536486,0.5936,1.7275298
0.7797263157894737,0.7071683,0.594,1.7144214
0.7825473684210525,0.6893447,0.6132000000000001,1.6952376
0.7842947368421052,0.6861253,0.5992000000000001,1.7482697
0.7918526315789474,0.6593403,0.6012,1.8181412
0.7939368421052632,0.649439,0.6096,1.768154
0.7946736842105264,0.64649314,0.598,1.8016264
0.8006105263157894,0.63063556,0.5988,1.8048832
0.8033684210526316,0.6138523,0.6056,1.7565036
0.8082947368421054,0.6019521,0.6008,1.7894263
0.8133473684210526,0.58674663,0.612,1.7820665
0.8126736842105263,0.5869304,0.5992,1.791359
0.8182947368421054,0.56816524,0.604,1.8183818
0.8203578947368422,0.5571826,0.6024,1.8074803
0.8233894736842106,0.5498435,0.6068,1.8450111
0.8248631578947369,0.538419,0.606,1.8277293
0.8303157894736841,0.5258367,0.6103999999999999,1.8598002
0.8325473684210526,0.5206065,0.606,1.8619274
0.8354736842105264,0.50974566,0.6096,1.8369027
0.8372210526315789,0.50363433,0.6192000000000001,1.857415
0.8406315789473686,0.4931834,0.6132,1.8677847
0.842336842105263,0.48571777,0.6103999999999999,1.8971936
0.8461684210526315,0.47480893,0.606,1.9059422
0.8477894736842106,0.4705476,0.6068,1.9097136
0.850357894736842,0.46246588,0.6132,1.904996
0.853642105263158,0.4577271,0.6123999999999999,1.9146988
0.8539578947368421,0.45407057,0.6092,1.9466249
0.8544421052631579,0.44655544,0.6072,1.9411559
0.8566736842105263,0.43997753,0.6052,1.9334276
0.8598315789473683,0.43138903,0.6128,1.9248995
0.8637473684210526,0.42308772,0.612,1.9329222
0.8610736842105263,0.42701963,0.608,1.9689054
0.8642315789473684,0.42059866,0.6116,1.9537416
0.8635999999999999,0.41670316,0.6115999999999999,1.9533348
0.8644631578947368,0.4121548,0.612,1.9410967
0.869178947368421,0.40451962,0.6099999999999999,1.9680862
0.8686736842105264,0.40608868,0.614,1.9516466
0.8699578947368422,0.3981728,0.6128,1.9814395
0.8696,0.4039476,0.6072000000000001,1.9597352
0.8671789473684212,0.40527126,0.6072000000000001,1.9616995
0.8686947368421053,0.4029771,0.6043999999999999,1.9722295
0.8680210526315788,0.40173003,0.6052000000000001,1.9857146
0.8706736842105264,0.39916876,0.6084,1.9559134
0.8682947368421052,0.40211684,0.6083999999999999,1.9658496
